DEP,DEPNOMBRE,MUN,MUNNOMBRE,total_votos_v1,pct_gomez_v1,pct_fico_v1,pct_petro_v1,pct_ingrid_v1,pct_johnmilton_v1,pct_luisperez_v1,pct_rodolfo_v1,pct_fajardo_v1,ganador_v1,pct_petro_v2,pct_rodolfo_v2,gano_petro,margen_victoria,total_votos_v2,cod_mpio,nombre_mpio,cobertura_acueducto,cobertura_alcantarillado,pobreza_extrema,desempeno_fiscal,pct_rural,tasa_homicidios,nbi_rural,nbi_urbano,ipm,poblacion_total
88,CONSULADOS,330,ECUADOR,7038,0.54,41.9,29.97,0.41,0.94,0.16,17.73,5.39,fico,37.04,59.49,0,-22.45,6687,88330,,,,,,,,,,,
88,CONSULADOS,335,EGIPTO,33,,30.3,48.48,,,,6.06,15.15,petro,57.5,42.5,1,15.0,40,88335,,,,,,,,,,,
88,CONSULADOS,340,EL SALVADOR,297,,53.54,22.22,,1.01,,12.46,9.76,fico,29.87,66.23,0,-36.36,308,88340,,,,,,,,,,,
88,CONSULADOS,350,EMIRATOS ARABES UNIDOS,1596,0.13,39.47,14.47,,,,40.35,4.51,rodolfo,17.78,80.57,0,-62.79,1462,88350,,,,,,,,,,,
88,CONSULADOS,355,ESPAÑA,46277,0.42,27.15,47.27,0.16,0.78,0.06,16.21,6.34,petro,55.72,41.85,1,13.87,45837,88355,,,,,,,,,,,
88,CONSULADOS,360,ESTADOS UNIDOS,128701,0.22,64.46,15.92,0.05,0.46,0.03,11.99,6.3,fico,19.1,79.64,0,-60.54,131702,88360,,,,,,,,,,,
88,CONSULADOS,370,REPUBLICA DE FILIPINAS,66,,30.3,31.82,1.52,,,18.18,15.15,petro,49.12,45.61,1,3.51,57,88370,,,,,,,,,,,
88,CONSULADOS,375,FINLANDIA,246,,16.26,62.2,,0.41,,8.54,10.57,petro,73.15,24.07,1,49.08,216,88375,,,,,,,,,,,
88,CONSULADOS,380,FRANCIA,7633,0.18,17.06,57.34,0.07,0.37,0.01,10.51,13.09,petro,69.84,27.2,1,42.64,7869,88380,,,,,,,,,,,
88,CONSULADOS,410,GUATEMALA,947,0.42,55.54,17.11,,0.63,0.21,16.26,8.45,fico,23.06,74.17,0,-51.11,902,88410,,,,,,,,,,,
88,CONSULADOS,435,PAISES BAJOS,1861,0.05,24.13,48.47,0.16,0.21,,9.4,16.17,petro,63.17,33.56,1,29.61,1800,88435,,,,,,,,,,,
88,CONSULADOS,440,HONDURAS,178,,53.37,23.03,,,,14.61,8.43,fico,25.13,72.77,0,-47.64,191,88440,,,,,,,,,,,
88,CONSULADOS,445,HUNGRIA,196,,16.84,62.24,0.51,1.02,0.51,9.18,9.69,petro,76.41,20.51,1,55.9,195,88445,,,,,,,,,,,
88,CONSULADOS,455,INDIA,23,0.0,47.83,34.78,0.0,0.0,0.0,4.35,8.7,fico,35.0,35.0,0,0.0,20,88455,,,,,,,,,,,
88,CONSULADOS,460,INDONESIA,50,,34.0,36.0,,,,8.0,20.0,petro,50.0,47.83,1,2.17,46,88460,,,,,,,,,,,
88,CONSULADOS,465,INGLATERRA,7311,0.14,31.19,39.98,0.1,0.56,0.07,16.02,10.68,petro,47.54,49.95,0,-2.41,7350,88465,,,,,,,,,,,
88,CONSULADOS,470,IRLANDA,274,0.36,29.2,41.61,0.36,,,11.31,16.79,petro,55.26,41.35,1,13.91,266,88470,,,,,,,,,,,
88,CONSULADOS,490,ISRAEL,478,0.42,46.23,25.94,,1.67,,19.25,5.23,fico,31.58,64.42,0,-32.84,475,88490,,,,,,,,,,,
88,CONSULADOS,495,ITALIA,3943,0.28,26.96,43.14,0.18,0.48,0.1,16.94,10.2,petro,53.89,43.32,1,10.57,3763,88495,,,,,,,,,,,
88,CONSULADOS,500,JAMAICA,84,0.0,46.43,15.48,0.0,2.38,0.0,20.24,11.9,fico,25.84,71.91,0,-46.07,89,88500,,,,,,,,,,,
88,CONSULADOS,505,JAPON,285,0.7,32.63,40.7,0.7,3.16,,10.18,10.53,petro,49.26,47.79,1,1.47,339,88505,,,,,,,,,,,
88,CONSULADOS,515,KENIA,36,,33.33,41.67,,,,5.56,19.44,petro,62.5,37.5,1,25.0,32,88515,,,,,,,,,,,
88,CONSULADOS,535,LIBANO,149,1.34,71.81,6.04,,0.67,,12.08,6.71,fico,17.48,81.55,0,-64.07,103,88535,,,,,,,,,,,
88,CONSULADOS,540,LUXEMBURGO,118,0.85,22.03,35.59,,0.85,,11.86,26.27,petro,56.25,37.5,1,18.75,128,88540,,,,,,,,,,,
88,CONSULADOS,560,MALASIA,73,,39.73,24.66,,,,20.55,12.33,fico,35.94,60.94,0,-25.0,64,88560,,,,,,,,,,,
88,CONSULADOS,580,MARRUECOS,23,0.0,17.39,47.83,0.0,0.0,0.0,4.35,30.43,petro,43.48,30.43,1,13.05,23,88580,,,,,,,,,,,
88,CONSULADOS,590,MEXICO,6999,0.23,41.03,35.29,0.06,0.43,0.04,10.03,11.94,fico,43.13,53.99,0,-10.86,6986,88590,,,,,,,,,,,
88,CONSULADOS,620,NICARAGUA,72,,56.94,19.44,,,,19.44,4.17,fico,25.96,71.15,0,-45.19,104,88620,,,,,,,,,,,
88,CONSULADOS,625,NUEVA ZELANDIA,814,0.25,16.71,50.12,0.12,0.37,,17.08,12.29,petro,64.41,31.89,1,32.52,784,88625,,,,,,,,,,,
88,CONSULADOS,635,NORUEGA,276,0.36,17.75,59.42,0.72,,,8.7,11.96,petro,68.92,28.04,1,40.88,296,88635,,,,,,,,,,,
88,CONSULADOS,655,PANAMA,7181,0.35,52.82,21.4,0.11,0.74,0.03,16.18,7.44,fico,27.47,70.43,0,-42.96,7160,88655,,,,,,,,,,,
88,CONSULADOS,665,PARAGUAY,221,,51.58,19.91,,1.81,0.45,17.19,8.14,fico,24.43,72.85,0,-48.42,221,88665,,,,,,,,,,,
88,CONSULADOS,670,PERU,2431,0.37,43.15,26.7,0.12,0.95,0.04,17.07,10.41,fico,34.04,63.77,0,-29.73,2324,88670,,,,,,,,,,,
88,CONSULADOS,675,POLONIA,208,1.92,17.79,62.98,,,,8.65,8.17,petro,68.5,29.5,1,39.0,200,88675,,,,,,,,,,,
88,CONSULADOS,680,PORTUGAL,631,0.48,24.72,49.13,,0.95,,11.73,11.25,petro,61.78,36.2,1,25.58,594,88680,,,,,,,,,,,
88,CONSULADOS,683,PUERTO RICO,854,0.59,50.94,31.62,,0.59,,8.67,7.26,fico,34.76,63.7,0,-28.94,843,88683,,,,,,,,,,,
88,CONSULADOS,685,REPUBLICA DOMINICANA,1298,0.46,54.62,19.65,0.15,0.85,0.08,13.79,9.4,fico,26.5,70.8,0,-44.3,1298,88685,,,,,,,,,,,
88,CONSULADOS,688,REPUBLICA DE SINGAPUR,149,,40.94,20.81,0.67,,,12.08,23.49,fico,34.04,61.7,0,-27.66,141,88688,,,,,,,,,,,
88,CONSULADOS,690,REPUBLICA SOCIALISTA DEVIETNAM,26,3.85,15.38,50.0,0.0,0.0,0.0,7.69,19.23,petro,53.85,38.46,1,15.39,26,88690,,,,,,,,,,,
88,CONSULADOS,700,RUSIA,165,,9.09,78.18,,,,9.7,1.82,petro,84.76,13.41,1,71.35,164,88700,,,,,,,,,,,
88,CONSULADOS,745,SUDAFRICA,87,,48.28,32.18,,,,4.6,12.64,fico,33.33,64.2,0,-30.87,81,88745,,,,,,,,,,,
88,CONSULADOS,755,SUECIA,1004,0.3,17.93,60.96,0.1,0.8,,8.17,11.16,petro,68.61,28.73,1,39.88,978,88755,,,,,,,,,,,
88,CONSULADOS,760,SUIZA,2698,0.33,28.39,49.37,0.11,0.52,0.04,8.6,11.93,petro,59.23,38.75,1,20.48,2813,88760,,,,,,,,,,,
88,CONSULADOS,765,TAILANDIA,69,,24.64,34.78,,,,15.94,24.64,petro,50.98,43.14,1,7.84,51,88765,,,,,,,,,,,
88,CONSULADOS,770,TURQUIA,131,,28.24,61.83,,1.53,,3.05,5.34,petro,67.21,31.97,1,35.24,122,88770,,,,,,,,,,,
88,CONSULADOS,785,TRINIDAD Y TOBAGO,60,,36.67,30.0,1.67,,,20.0,10.0,fico,36.51,60.32,0,-23.81,63,88785,,,,,,,,,,,
88,CONSULADOS,805,URUGUAY,528,0.76,22.54,50.38,,0.38,,15.34,9.09,petro,59.02,38.04,1,20.98,510,88805,,,,,,,,,,,
88,CONSULADOS,815,VENEZUELA,3218,0.53,44.72,14.42,0.09,1.4,0.03,34.24,3.45,fico,18.69,79.72,0,-61.03,4093,88815,,,,,,,,,,,
