DEP,DEPNOMBRE,MUN,MUNNOMBRE,total_votos_v1,pct_gomez_v1,pct_fico_v1,pct_petro_v1,pct_ingrid_v1,pct_johnmilton_v1,pct_luisperez_v1,pct_rodolfo_v1,pct_fajardo_v1,ganador_v1,pct_petro_v2,pct_rodolfo_v2,gano_petro,margen_victoria,total_votos_v2,cod_mpio,nombre_mpio,cobertura_acueducto,cobertura_alcantarillado,pobreza_extrema,desempeno_fiscal,pct_rural,tasa_homicidios,nbi_rural,nbi_urbano,ipm,poblacion_total,cod_dep_dnp
24,RISARALDA,25,DOSQUEBRADAS,102611,0.2,21.51,37.21,0.1,1.33,0.07,30.72,4.7,petro,48.37,46.59,1,1.78,102907,66170,Dosquebradas,96.91,96.1,6.91,73.59,3.36,21.52,7.84,4.11,13.7,282285.0,66.0
24,RISARALDA,29,GUATICA,5752,0.19,28.96,20.81,0.1,0.38,0.03,42.65,2.49,rodolfo,29.9,64.86,0,-34.96,6181,66318,Guática,82.2,56.37,6.91,70.72,62.53,8.12,11.39,9.4,36.5,10743.0,66.0
24,RISARALDA,38,LA CELIA,3553,0.2,22.57,19.93,0.11,0.53,0.08,51.34,1.97,rodolfo,27.11,69.08,0,-41.97,3810,66383,La Celia,67.32,53.07,6.91,58.15,53.95,132.38,15.15,7.57,37.5,6706.0,66.0
24,RISARALDA,46,LA VIRGINIA,17447,0.15,18.69,37.26,0.09,0.72,0.05,35.07,2.32,petro,49.62,44.67,1,4.95,17658,66400,La Virginia,99.36,99.44,6.91,72.11,1.8,35.13,10.4,6.41,19.0,26705.0,66.0
24,RISARALDA,54,MARSELLA,7896,0.13,32.0,29.84,0.06,0.91,0.05,29.8,2.68,fico,37.13,57.92,0,-20.79,8385,66440,Marsella,79.25,64.14,6.91,70.41,40.84,35.28,28.26,6.96,33.3,15370.0,66.0
24,RISARALDA,62,MISTRATO,5868,0.36,11.38,43.22,0.19,0.22,0.1,38.72,1.62,petro,52.52,43.07,1,9.45,6786,66456,Mistrató,55.99,39.35,6.91,67.9,70.22,39.87,50.62,8.92,65.3,17538.0,66.0
24,RISARALDA,70,PUEBLO RICO,4416,0.27,16.12,56.11,0.2,0.59,0.11,20.29,2.24,petro,68.08,27.85,1,40.23,5792,66572,Pueblo Rico,35.92,31.72,6.91,67.98,76.39,5.98,65.99,7.89,70.5,17447.0,66.0
24,RISARALDA,78,QUINCHIA,11657,0.34,18.23,39.04,0.17,0.77,0.09,28.9,4.77,petro,53.83,38.94,1,14.89,12075,66594,Quinchía,84.27,42.68,6.91,70.0,66.05,25.23,19.04,9.04,41.4,23996.0,66.0
24,RISARALDA,86,SANTA ROSA DE CABAL,38641,0.27,23.85,30.58,0.1,0.99,0.06,35.11,4.51,rodolfo,40.76,53.94,0,-13.18,39188,66682,Santa Rosa de Cabal,92.91,88.62,6.91,75.33,13.12,12.38,14.92,6.46,21.2,85864.0,66.0
24,RISARALDA,94,SANTUARIO,5602,0.41,28.44,18.51,0.18,0.64,0.07,43.75,3.3,rodolfo,27.92,66.6,0,-38.68,5805,66687,Santuario,78.98,65.69,6.91,68.64,41.98,23.72,13.85,6.36,39.9,11467.0,66.0
25,NORTE DE SAN,1,CUCUTA,341043,0.15,29.41,13.58,0.05,1.96,0.03,49.85,2.95,rodolfo,17.91,79.99,0,-62.08,356947,54001,Cúcuta,94.79,92.67,6.63,76.07,4.44,31.82,23.68,13.32,25.7,752748.0,54.0
25,NORTE DE SAN,4,ABREGO,12808,0.34,11.59,12.62,0.02,0.48,0.01,72.66,0.9,rodolfo,17.08,81.62,0,-64.54,14217,54003,Ábrego,63.24,54.01,6.91,64.35,46.32,37.6,40.39,15.55,55.8,39959.0,54.0
25,NORTE DE SAN,7,ARBOLEDAS,4420,0.11,29.68,6.72,0.02,0.18,0.05,60.79,1.09,rodolfo,8.27,90.1,0,-81.83,4766,54051,Arboledas,49.04,28.57,6.91,62.22,74.8,19.62,37.31,7.95,53.5,10364.0,54.0
25,NORTE DE SAN,10,BOCHALEMA,4772,0.1,29.59,8.78,0.02,1.32,,56.75,1.87,rodolfo,11.71,86.95,0,-75.24,4903,54099,Bochalema,76.71,71.85,6.91,65.63,61.88,22.19,19.41,10.23,36.3,10909.0,54.0
25,NORTE DE SAN,13,BUCARASICA,2164,,39.28,4.62,0.05,0.05,0.05,52.03,1.94,rodolfo,6.77,91.41,0,-84.64,2421,54109,Bucarasica,38.21,14.37,6.91,59.64,89.45,44.52,38.25,19.95,67.9,8897.0,54.0
25,NORTE DE SAN,16,CACOTA,1574,,10.61,9.21,,0.51,,76.62,1.78,rodolfo,11.88,86.25,0,-74.37,1666,54125,Cácota,40.49,33.97,6.91,58.01,63.92,101.56,27.22,17.17,48.9,3248.0,54.0
25,NORTE DE SAN,19,CACHIRA,4463,0.07,27.99,4.64,0.02,0.16,,65.34,0.81,rodolfo,6.25,92.55,0,-86.3,4607,54128,Cachirá,33.31,30.84,6.91,60.68,80.84,43.82,28.33,7.88,56.4,11761.0,54.0
25,NORTE DE SAN,22,CONVENCION,6265,0.34,10.36,33.55,0.02,0.29,0.02,51.91,1.34,rodolfo,43.83,53.19,0,-9.36,7294,54206,Convención,48.24,40.41,6.91,66.61,58.83,64.94,38.8,20.17,64.0,23040.0,54.0
25,NORTE DE SAN,25,CUCUTILLA,3940,0.3,41.12,5.69,0.13,0.58,0.05,48.02,1.8,rodolfo,8.41,89.34,0,-80.93,4173,54223,Cucutilla,21.13,17.21,6.91,62.63,79.36,11.58,40.41,16.17,71.1,7515.0,54.0
25,NORTE DE SAN,28,CHINACOTA,9348,0.18,28.74,12.82,0.03,1.58,0.02,53.2,1.51,rodolfo,16.58,81.42,0,-64.84,9311,54172,Chinácota,81.14,67.04,6.91,73.19,34.86,15.61,22.3,11.09,30.3,24117.0,54.0
25,NORTE DE SAN,31,CHITAGA,5110,0.33,9.04,6.79,0.06,0.76,,79.02,2.07,rodolfo,9.43,88.78,0,-79.35,5491,54174,Chitagá,62.15,48.98,6.91,65.78,60.82,15.92,39.89,19.08,54.8,14667.0,54.0
25,NORTE DE SAN,34,DURANIA,2843,0.04,35.21,7.35,0.04,0.49,,53.01,2.0,rodolfo,10.57,87.54,0,-76.97,2970,54239,Durania,55.1,51.59,6.91,62.28,49.45,0.0,25.64,20.44,44.5,5221.0,54.0
25,NORTE DE SAN,36,EL TARRA,6719,0.45,2.68,69.04,0.03,0.34,0.04,24.04,0.88,petro,80.27,16.8,1,63.47,8243,54250,El Tarra,54.78,34.39,6.91,67.01,54.51,40.28,58.31,39.09,71.2,38150.0,54.0
25,NORTE DE SAN,37,EL CARMEN,4517,0.22,19.64,22.29,0.04,0.62,0.02,54.0,1.68,rodolfo,26.3,72.08,0,-45.78,5022,54245,El Carmen,42.61,38.62,6.91,63.74,81.86,41.93,55.68,15.76,68.9,15961.0,54.0
25,NORTE DE SAN,38,EL ZULIA,12653,0.13,22.23,10.2,0.06,1.32,0.02,62.63,1.53,rodolfo,12.44,85.8,0,-73.36,13742,54261,El Zulia,84.61,68.11,6.91,75.24,43.3,43.4,31.79,16.67,41.9,34642.0,54.0
25,NORTE DE SAN,40,GRAMALOTE,3459,0.29,51.34,6.5,0.06,0.09,0.06,38.88,1.65,fico,9.19,89.82,0,-80.63,3537,54313,Gramalote,56.08,43.13,6.91,58.36,64.75,12.82,18.81,2.41,42.3,9668.0,54.0
25,NORTE DE SAN,43,HACARI,3218,0.31,4.51,68.4,0.03,0.34,0.03,23.31,0.84,petro,77.86,20.33,1,57.53,4102,54344,Hacarí,24.78,14.37,6.91,61.66,83.89,27.91,45.93,16.53,73.4,9791.0,54.0
25,NORTE DE SAN,46,HERRAN,2167,0.32,31.8,3.6,0.09,0.32,0.09,60.82,1.66,rodolfo,5.27,93.9,0,-88.63,2067,54347,Herrán,29.62,28.38,6.91,57.04,80.13,13.47,33.06,9.32,52.4,10422.0,54.0
25,NORTE DE SAN,49,LABATECA,2828,0.21,19.66,7.18,0.07,0.07,0.07,70.62,1.13,rodolfo,8.45,90.35,0,-81.9,3089,54377,Labateca,73.52,31.45,6.91,77.13,72.24,29.86,18.78,9.48,41.3,7200.0,54.0
25,NORTE DE SAN,51,LA ESPERANZA,5233,0.34,6.38,10.78,,0.36,,80.28,0.82,rodolfo,14.42,84.41,0,-69.99,5451,54385,La Esperanza,52.63,44.35,6.91,68.58,82.99,15.86,33.2,14.53,57.1,12165.0,54.0
25,NORTE DE SAN,52,LA PLAYA,2915,0.14,8.99,17.6,0.1,0.21,0.1,70.12,0.89,rodolfo,25.02,73.17,0,-48.15,3325,54398,La Playa,29.78,23.28,6.91,64.5,86.66,24.52,26.17,6.76,67.9,9159.0,54.0
25,NORTE DE SAN,54,LOS PATIOS,43660,0.07,25.27,13.17,0.03,1.87,0.03,55.13,2.71,rodolfo,17.75,80.22,0,-62.47,45168,54405,Los Patios,95.79,93.68,6.91,78.02,2.64,7.06,15.03,9.6,21.4,111569.0,54.0
25,NORTE DE SAN,55,LOURDES,2240,0.04,49.96,4.2,,0.09,,42.99,1.21,fico,5.94,92.57,0,-86.63,2341,54418,Lourdes,69.93,56.09,6.91,61.76,50.92,23.42,26.72,15.33,45.3,5104.0,54.0
25,NORTE DE SAN,58,MUTISCUA,1997,0.15,8.56,4.36,,0.3,0.05,83.83,1.35,rodolfo,5.81,92.83,0,-87.02,2204,54480,Mutiscua,46.96,28.39,6.91,56.99,79.55,43.54,15.8,6.97,42.2,4699.0,54.0
25,NORTE DE SAN,61,OCAÑA,50098,0.16,13.28,21.46,0.03,0.57,0.02,61.27,1.5,rodolfo,27.73,69.84,0,-42.11,52678,54498,Ocaña,92.33,87.34,6.91,69.02,9.85,33.39,23.49,11.22,31.4,158872.0,54.0
25,NORTE DE SAN,64,PAMPLONA,28150,0.13,14.3,25.49,0.05,1.43,0.01,53.0,2.64,rodolfo,32.32,64.13,0,-31.81,28554,54518,Pamplona,91.97,91.82,6.91,72.12,6.74,1.82,30.4,6.52,20.5,48148.0,54.0
25,NORTE DE SAN,67,PAMPLONITA,2933,0.27,20.73,6.21,0.1,0.65,,68.63,1.4,rodolfo,8.73,89.02,0,-80.29,3106,54520,Pamplonita,48.46,32.52,6.91,63.76,77.13,0.0,17.66,8.75,41.7,6782.0,54.0
25,NORTE DE SAN,69,PUERTO SANTANDER,4787,0.13,25.88,8.9,0.04,1.34,0.04,60.83,1.32,rodolfo,13.56,84.97,0,-71.41,5155,54553,Puerto Santander,90.07,89.09,6.91,64.32,7.49,63.57,15.23,17.81,42.9,9489.0,54.0
25,NORTE DE SAN,70,RAGONVALIA,3382,0.21,32.67,5.32,,0.86,,57.81,1.06,rodolfo,5.79,92.85,0,-87.06,3159,54599,Ragonvalia,55.09,50.36,6.91,60.75,50.27,77.41,23.14,15.33,41.4,7384.0,54.0
25,NORTE DE SAN,73,SALAZAR,5030,0.16,26.68,6.38,0.02,3.68,0.06,60.3,1.15,rodolfo,8.66,90.13,0,-81.47,5358,54660,Salazar,76.14,49.48,6.91,58.02,60.1,9.2,23.07,13.24,48.8,12031.0,54.0
25,NORTE DE SAN,76,SAN CALIXTO,3644,0.05,2.09,83.97,,0.19,,11.86,0.25,petro,90.56,7.74,1,82.82,4458,54670,San Calixto,45.32,22.74,6.91,67.23,79.33,16.12,42.51,17.8,73.5,14617.0,54.0
25,NORTE DE SAN,79,SAN CAYETANO,4188,0.1,23.11,9.67,0.02,1.46,0.05,63.06,1.05,rodolfo,13.11,85.54,0,-72.43,4446,25653,San Cayetano,21.18,19.53,6.91,62.18,70.16,0.0,9.18,0.57,36.9,3954.0,25.0
25,NORTE DE SAN,82,SANTIAGO,1919,0.05,42.21,10.42,,0.16,,44.03,1.88,rodolfo,13.8,84.47,0,-70.67,2015,54680,Santiago,68.81,57.28,6.91,63.46,46.26,0.0,26.17,14.22,48.1,5300.0,54.0
25,NORTE DE SAN,85,SARDINATA,9452,0.23,31.02,7.72,0.06,0.26,0.02,57.37,1.4,rodolfo,9.94,88.43,0,-78.49,10378,54720,Sardinata,58.79,55.36,6.91,70.66,59.85,32.95,52.99,15.9,53.8,31006.0,54.0
25,NORTE DE SAN,88,SILOS,2925,0.21,5.64,2.74,0.07,1.61,,87.93,0.55,rodolfo,3.45,95.39,0,-91.94,3187,54743,Silos,47.72,42.87,6.91,66.26,83.59,30.55,16.31,5.83,46.6,8186.0,54.0
25,NORTE DE SAN,91,TEORAMA,5286,0.09,3.59,73.04,0.06,0.11,,20.0,0.64,petro,85.85,12.49,1,73.36,6495,54800,Teorama,40.98,35.63,6.91,68.92,82.01,61.08,42.3,19.84,67.1,19668.0,54.0
25,NORTE DE SAN,93,TIBU,18680,0.44,7.33,30.87,0.14,0.34,0.05,56.08,1.38,rodolfo,41.33,56.27,0,-14.94,20309,54810,Tibú,51.38,45.97,6.91,75.87,61.93,71.85,56.85,27.36,57.6,85958.0,54.0
25,NORTE DE SAN,94,TOLEDO,7414,0.19,17.72,7.76,0.11,0.4,0.04,70.04,1.82,rodolfo,10.43,87.61,0,-77.18,7654,54820,Toledo,55.66,42.24,6.91,79.42,63.57,36.07,44.06,10.24,50.1,19087.0,54.0
25,NORTE DE SAN,97,VILLA CARO,2217,0.18,58.32,6.27,0.09,0.14,,32.12,0.99,fico,8.92,89.22,0,-80.3,2422,54871,Villa Caro,54.82,46.57,6.91,61.83,53.6,0.0,37.48,22.58,64.8,5069.0,54.0
25,NORTE DE SAN,100,VILLA DEL ROSARIO,45689,0.14,26.11,9.05,0.05,1.64,0.02,59.58,1.94,rodolfo,12.37,86.02,0,-73.65,45458,54874,Villa del Rosario,84.88,93.43,6.91,74.88,3.41,32.63,14.93,13.98,24.6,151949.0,54.0
26,QUINDIO,1,ARMENIA,156570,0.21,30.63,31.85,0.07,1.16,0.05,26.4,5.74,petro,41.6,53.61,0,-12.01,157139,63001,Armenia,98.88,96.17,5.46,75.17,2.69,25.6,5.27,5.36,14.4,297298.0,63.0
26,QUINDIO,5,BUENAVISTA,1514,0.33,36.46,28.93,0.07,0.4,,27.41,3.57,fico,36.59,59.73,0,-23.14,1547,15109,Buenavista,50.8,17.42,6.91,61.21,73.82,0.0,16.37,5.69,44.9,4026.0,15.0
26,QUINDIO,10,CALARCA,35991,0.21,27.8,28.75,0.1,0.77,0.06,33.72,4.06,rodolfo,38.83,55.7,0,-16.87,36515,63130,Calarcá,96.3,91.07,6.91,73.43,23.16,29.95,11.18,6.05,19.9,67645.0,63.0
26,QUINDIO,20,CIRCASIA,14395,0.17,31.4,27.86,0.09,0.72,0.03,30.71,4.78,fico,37.71,56.99,0,-19.28,14613,63190,Circasia,98.48,78.91,6.91,74.37,25.77,33.55,7.11,6.26,17.3,26329.0,63.0
26,QUINDIO,25,CORDOBA,2855,0.25,19.68,31.8,0.07,0.95,0.04,41.02,2.56,rodolfo,41.75,53.55,0,-11.8,2975,13212,Córdoba,78.89,1.65,6.91,61.97,79.99,5.92,21.46,51.04,61.9,21721.0,13.0
26,QUINDIO,30,FILANDIA,5744,0.26,37.5,23.42,0.21,0.97,0.07,26.32,5.81,fico,32.22,62.09,0,-29.87,5835,63272,Filandia,96.43,62.01,6.91,69.84,44.98,8.16,7.55,5.12,18.1,10888.0,63.0
26,QUINDIO,40,GENOVA,3813,0.1,32.34,25.62,0.05,2.2,0.03,32.28,3.57,fico,32.77,63.35,0,-30.58,4065,63302,Génova,66.16,63.17,6.91,67.29,43.99,39.29,15.87,8.1,33.1,6801.0,63.0
26,QUINDIO,50,LA TEBAIDA,16407,0.18,23.19,32.79,0.11,1.59,0.08,32.43,3.71,petro,45.22,48.36,0,-3.14,16757,63401,La Tebaida,97.07,92.54,6.91,74.06,9.58,33.62,11.67,9.98,27.4,30372.0,63.0
26,QUINDIO,60,MONTENEGRO,17860,0.23,29.5,25.93,0.16,0.78,0.07,33.85,3.61,rodolfo,36.69,56.75,0,-20.06,18435,63470,Montenegro,98.24,91.5,6.91,74.69,18.18,38.99,12.27,10.83,25.8,34373.0,63.0
26,QUINDIO,70,PIJAO,2965,0.27,28.84,24.76,0.03,0.78,,36.86,3.54,rodolfo,33.28,62.16,0,-28.88,3116,63548,Pijao,72.2,66.43,6.91,69.32,43.81,96.49,14.31,4.6,28.8,4720.0,63.0
26,QUINDIO,80,QUIMBAYA,15756,0.34,26.85,31.49,0.11,0.58,0.03,31.77,3.88,rodolfo,42.62,51.56,0,-8.94,16121,63594,Quimbaya,99.22,89.0,6.91,74.69,19.1,53.24,9.83,7.11,22.0,28714.0,63.0
26,QUINDIO,90,SALENTO,3561,0.31,35.36,26.37,0.08,0.53,0.03,30.44,3.51,fico,33.38,61.75,0,-28.37,3637,63690,Salento,83.0,61.95,6.91,73.56,59.15,10.37,5.9,5.95,19.7,9784.0,63.0
27,SANTANDER,1,BUCARAMANGA,342459,0.13,11.46,20.07,0.02,1.15,0.01,64.3,1.8,rodolfo,25.06,73.38,0,-48.32,344047,68001,Bucaramanga,94.32,94.62,1.07,80.01,1.61,18.58,11.6,5.27,14.2,610880.0,68.0
27,SANTANDER,4,AGUADA,863,0.35,12.75,7.65,,0.23,,77.4,0.81,rodolfo,10.26,88.14,0,-77.88,936,68013,Aguada,94.9,19.16,6.91,63.16,73.08,52.58,17.08,11.34,41.8,1694.0,68.0
27,SANTANDER,7,ALBANIA,1894,0.11,8.98,15.31,0.05,0.21,0.11,73.18,1.06,rodolfo,19.73,78.61,0,-58.88,2048,18029,Albania,57.35,49.89,6.91,59.93,55.53,89.11,26.37,11.88,38.8,4835.0,18.0
27,SANTANDER,10,ARATOCA,4492,0.09,8.79,9.95,,0.13,,79.41,0.53,rodolfo,11.65,86.81,0,-75.16,4799,68051,Aratoca,49.78,35.36,6.91,65.82,61.6,11.57,22.39,13.94,40.6,8104.0,68.0
27,SANTANDER,13,BARBOSA,17074,0.05,7.7,24.33,0.02,0.91,0.01,64.79,0.86,rodolfo,31.16,67.14,0,-35.98,17180,68077,Barbosa,94.18,83.81,6.91,67.94,17.81,6.01,10.42,7.31,21.6,36427.0,68.0
27,SANTANDER,16,BARICHARA,4858,0.14,10.15,16.2,0.04,0.43,,69.86,2.08,rodolfo,19.86,78.58,0,-58.72,5150,68079,Barichara,82.09,45.49,6.91,76.49,61.53,0.0,14.49,5.01,28.5,15314.0,68.0
27,SANTANDER,19,BARRANCABERMEJA,116777,0.12,6.6,49.07,0.04,2.03,0.04,38.71,1.11,petro,58.9,38.18,1,20.72,120129,68081,Barrancabermeja,93.02,79.58,6.91,79.68,9.46,41.92,16.86,10.88,26.4,248468.0,68.0
27,SANTANDER,22,BETULIA,2651,0.08,3.96,9.73,0.08,0.34,0.04,83.7,0.79,rodolfo,12.89,86.02,0,-73.13,2762,68092,Betulia,63.9,56.31,6.91,72.63,69.43,16.32,25.73,7.76,43.9,7310.0,68.0
27,SANTANDER,25,BOLIVAR,4349,0.09,7.47,21.8,,1.22,0.02,67.19,0.8,rodolfo,25.79,72.21,0,-46.42,4789,13000,Bolívar,78.7,50.92,10.57,73.75,27.2,20.11,41.4,21.69,38.04,2299543.0,13.0
27,SANTANDER,28,CABRERA,1116,0.27,10.13,5.02,0.18,0.18,,82.8,0.36,rodolfo,6.26,92.8,0,-86.54,1278,25120,Cabrera,36.78,27.68,6.91,65.97,64.76,19.76,10.9,7.87,39.5,4685.0,25.0
27,SANTANDER,31,CALIFORNIA,1093,0.09,13.27,7.41,0.09,0.18,0.09,76.12,0.64,rodolfo,10.27,87.95,0,-77.68,1129,68132,California,56.8,49.72,6.91,58.06,46.45,43.98,8.13,5.1,21.2,2831.0,68.0
27,SANTANDER,34,CAPITANEJO,2962,0.14,14.69,9.15,0.03,0.14,0.07,73.16,1.32,rodolfo,12.06,86.45,0,-74.39,3143,68147,Capitanejo,76.35,59.47,6.91,58.6,28.46,0.0,29.62,8.22,35.7,7059.0,68.0
27,SANTANDER,37,CARCASI,2167,0.14,7.89,6.6,0.05,0.18,0.09,83.66,0.37,rodolfo,8.51,89.99,0,-81.48,2267,68152,Carcasí,45.13,20.61,6.91,59.96,78.47,0.0,28.92,17.74,60.8,5220.0,68.0
27,SANTANDER,40,CEPITA,1400,0.07,12.36,9.86,,0.14,,76.36,0.43,rodolfo,11.47,87.56,0,-76.09,1447,68160,Cepitá,81.72,27.42,6.91,54.9,64.33,0.0,15.45,3.76,32.0,2038.0,68.0
27,SANTANDER,43,CERRITO,3317,0.24,4.52,9.38,0.03,0.24,0.03,83.42,0.57,rodolfo,11.75,86.06,0,-74.31,3371,68162,Cerrito,56.91,49.06,6.91,61.85,40.76,14.16,18.24,12.96,41.9,7885.0,68.0
27,SANTANDER,45,CIMITARRA,14652,0.1,12.5,20.63,0.08,1.94,0.05,61.64,0.87,rodolfo,26.3,71.02,0,-44.72,15269,68190,Cimitarra,75.23,71.3,6.91,81.35,43.3,28.53,25.54,9.17,36.0,31663.0,68.0
27,SANTANDER,46,CONCEPCION,3085,0.06,6.52,12.51,0.03,0.16,,78.9,0.45,rodolfo,15.46,83.02,0,-67.56,3298,68207,Concepción,69.67,49.62,6.91,60.49,41.85,0.0,20.53,9.41,36.2,5680.0,68.0
27,SANTANDER,49,CONFINES,1838,0.11,6.09,5.77,0.11,0.22,,85.85,0.65,rodolfo,6.94,91.99,0,-85.05,1973,68209,Confines,62.74,23.47,6.91,65.27,68.99,0.0,10.09,11.66,32.6,4012.0,68.0
27,SANTANDER,52,CONTRATACION,1944,0.1,13.32,13.58,,0.57,0.05,69.96,0.46,rodolfo,16.22,82.05,0,-65.83,2078,68211,Contratación,83.45,76.27,6.91,63.23,17.87,0.0,20.51,4.71,29.2,4761.0,68.0
27,SANTANDER,55,COROMORO,2943,0.27,2.58,7.48,0.03,0.2,,87.84,0.31,rodolfo,9.28,89.88,0,-80.6,3103,68217,Coromoro,64.11,22.31,6.91,62.86,77.19,39.08,24.45,3.87,53.6,6111.0,68.0
27,SANTANDER,58,CURITI,7050,0.13,6.87,13.69,0.01,0.28,0.03,77.15,0.71,rodolfo,16.94,81.84,0,-64.9,7309,68229,Curití,86.71,43.75,6.91,70.91,54.66,7.44,18.16,7.56,35.7,15842.0,68.0
27,SANTANDER,61,CHARALA,6204,0.29,5.67,15.78,0.03,1.31,,74.95,0.84,rodolfo,18.98,79.65,0,-60.67,6461,68167,Charalá,91.86,61.62,6.91,66.34,31.87,8.0,13.89,5.13,26.9,14744.0,68.0
27,SANTANDER,64,CHARTA,2121,0.24,23.43,7.36,,0.09,,67.23,0.75,rodolfo,8.85,90.61,0,-81.76,2248,68169,Charta,39.65,26.76,6.91,73.21,65.35,0.0,11.87,2.93,35.1,3573.0,68.0
27,SANTANDER,67,CHIMA,1591,,5.09,6.03,0.13,0.06,,87.24,0.31,rodolfo,8.37,90.58,0,-82.21,1720,23168,Chimá,31.13,20.4,6.91,64.34,80.91,49.52,34.95,45.31,57.8,21382.0,23.0
27,SANTANDER,70,CHIPATA,2296,0.04,4.88,18.73,,0.61,0.04,73.61,0.65,rodolfo,21.39,76.38,0,-54.99,2684,68179,Chipatá,71.79,13.88,6.91,66.83,78.46,0.0,16.3,7.21,42.8,4642.0,68.0
27,SANTANDER,71,EL CARMEN,7309,0.26,10.53,5.29,0.03,1.29,0.03,80.91,0.36,rodolfo,6.4,92.38,0,-85.98,7661,54245,El Carmen,42.61,38.62,6.91,63.74,81.86,41.93,55.68,15.76,68.9,15961.0,54.0
27,SANTANDER,73,EL GUACAMAYO,945,0.63,8.47,4.97,,,,84.55,0.63,rodolfo,5.62,92.97,0,-87.35,1067,68245,El Guacamayo,58.39,43.96,6.91,60.94,55.2,47.08,11.98,4.32,33.0,2029.0,68.0
27,SANTANDER,74,EL PLAYON,6963,0.2,8.03,10.01,0.07,0.52,0.06,79.12,0.4,rodolfo,12.18,86.26,0,-74.08,7265,68255,El Playón,55.58,54.73,6.91,68.65,38.84,6.99,33.42,21.65,45.7,15487.0,68.0
27,SANTANDER,75,EL PEÑON,2020,0.1,5.74,11.83,,0.94,,79.31,0.94,rodolfo,14.09,84.43,0,-70.34,2306,13268,El Peñón,54.73,2.8,6.91,47.96,66.49,0.0,58.65,27.19,67.7,6529.0,13.0
27,SANTANDER,76,ENCINO,1387,0.36,5.41,4.9,0.07,0.07,0.07,87.6,0.58,rodolfo,6.15,93.51,0,-87.36,1511,68264,Encino,82.03,22.5,6.91,58.47,69.79,0.0,11.03,5.84,32.0,3135.0,68.0
27,SANTANDER,79,ENCISO,2046,0.15,6.7,10.46,0.05,0.24,,80.4,0.88,rodolfo,12.35,86.82,0,-74.47,2170,68266,Enciso,80.39,28.24,6.91,61.62,65.45,0.0,24.35,6.49,35.3,4287.0,68.0
27,SANTANDER,80,FLORIAN,2976,0.13,4.54,20.6,0.07,0.44,,72.72,0.64,rodolfo,24.86,74.57,0,-49.71,3311,68271,Florián,63.11,29.01,6.91,81.13,66.65,17.56,38.71,8.64,56.0,5121.0,68.0
27,SANTANDER,82,FLORIDABLANCA,151849,0.17,9.97,19.54,0.02,0.86,0.01,67.02,1.42,rodolfo,24.7,73.76,0,-49.06,152299,68276,Floridablanca,96.16,94.9,6.91,81.15,3.79,11.47,8.45,3.72,11.0,320381.0,68.0
27,SANTANDER,85,GALAN,1672,0.42,22.67,8.97,,0.12,,64.77,1.26,rodolfo,10.17,88.64,0,-78.47,1770,68296,Galán,75.46,31.77,6.91,65.91,61.92,34.21,21.09,10.07,41.9,2757.0,68.0
27,SANTANDER,88,GAMBITA,2085,0.19,9.78,7.53,,0.14,,79.62,0.82,rodolfo,9.28,89.92,0,-80.64,2253,68298,Gámbita,38.51,21.91,6.91,60.97,73.56,24.65,27.08,4.85,51.1,3646.0,68.0
27,SANTANDER,91,GIRON,84428,0.12,6.46,18.0,0.01,0.85,0.01,72.73,0.7,rodolfo,23.08,75.34,0,-52.26,85378,68307,Girón,86.09,85.64,6.91,71.37,10.72,16.56,13.02,5.74,16.5,188717.0,68.0
27,SANTANDER,94,GUACA,3081,0.03,9.02,7.01,0.06,0.39,,82.38,0.26,rodolfo,7.87,91.04,0,-83.17,3495,68318,Guaca,64.81,41.19,6.91,59.79,64.33,33.22,22.53,5.72,60.3,7303.0,68.0
27,SANTANDER,97,GUADALUPE,2897,0.14,15.53,7.56,,0.66,0.03,74.49,0.45,rodolfo,9.3,89.89,0,-80.59,3076,41319,Guadalupe,71.64,40.67,6.91,65.86,70.35,16.13,19.63,15.26,43.2,18284.0,41.0
27,SANTANDER,100,GUAPOTA,1318,0.08,6.9,4.17,,0.53,,86.65,0.76,rodolfo,5.95,93.12,0,-87.17,1396,68322,Guapotá,85.14,28.57,6.91,67.22,62.37,41.44,14.06,8.78,31.4,2636.0,68.0
27,SANTANDER,103,GUAVATA,2738,0.04,6.36,22.97,0.04,0.4,,68.15,0.88,rodolfo,29.22,68.97,0,-39.75,2871,68324,Guavatá,45.12,25.53,6.91,63.63,64.39,0.0,13.39,13.3,40.4,3794.0,68.0
27,SANTANDER,106,GUEPSA,2515,0.08,3.66,22.58,,0.16,0.04,71.81,0.4,rodolfo,26.85,71.23,0,-44.38,2659,68327,Güepsa,82.2,61.72,6.91,63.5,29.65,18.49,17.22,6.59,29.6,5869.0,68.0
27,SANTANDER,109,HATO,1317,0.3,4.78,11.62,,0.38,0.08,79.5,1.14,rodolfo,13.18,85.43,0,-72.25,1373,68344,Hato,74.7,28.89,6.91,62.21,61.86,0.0,18.28,18.36,46.9,2889.0,68.0
27,SANTANDER,112,JESUS MARIA,1989,0.05,8.09,24.94,,0.05,,65.31,0.5,rodolfo,27.48,71.03,0,-43.55,2078,68368,Jesús María,84.79,22.07,6.91,77.18,68.16,0.0,14.96,3.86,40.8,3087.0,68.0
